showid,name,season,release_year,episode_count
80049903,Dinotrux,Season 1,2015,10
80049903,Dinotrux,Season 2,2016,13
80049903,Dinotrux,Season 3,2016,16
80049903,Dinotrux,Season 4,2017,7
80049903,Dinotrux,Season 5,2017,6
80171452,Dinotrux Supercharged,Season 1,2017,6
80171452,Dinotrux Supercharged,Season 2,2018,7
80171452,Dinotrux Supercharged,Season 3,2018,13
80218107,Dragons: Rescue Riders,Season 1,2019,14
80218107,Dragons: Rescue Riders,Season 2,2020,12
80018988,The Adventures of Puss in Boots,Season 1,2015,15
80018988,The Adventures of Puss in Boots,Season 2,2015,11
80018988,The Adventures of Puss in Boots,Season 3,2016,13
80018988,The Adventures of Puss in Boots,Season 4,2016,13
80018988,The Adventures of Puss in Boots,Season 5,2017,13
80018988,The Adventures of Puss in Boots,Season 6,2018,12
81039393,Cheer,Season 1,2020,6
81039393,Cheer,Season 2,2022,9
81267200,Making Fun,Season 1,2022,8
81196690,Tex Mex Motors,Season 1,2023,8
81208067,Swap Shop,Season 1,2021,6
81208067,Swap Shop,Season 2,2022,6
81251991,Blown Away: Christmas,Season 1,2021,4
80190009,Fastest Car,Season 1,2018,8
80190009,Fastest Car,Season 2,2019,7
81046153,The Big Flower Fight,Season 1,2020,8
81002465,Pet Stars,Season 1,2021,5
81136570,Sing On! Spain,Season 1,2020,8
81136574,Sing On! Germany,Season 1,2020,7
81175724,My Unorthodox Life,Season 1,2021,9
81175724,My Unorthodox Life,Season 2,2022,9
81393836,Glitter,Season 1,2022,10
81003682,Alien TV,Season 1,2020,13
81003682,Alien TV,Season 2,2021,13
81147421,The Epic Tales of Captain Underpants in Space,Season 1,2020,6
80169786,Medal of Honor,Season 1,2018,8
80092926,Daughters of Destiny,Season 1,2017,4
80145240,Wild Wild Country,Season 1,2018,6
80998853,Surviving Death,Season 1,2021,6
81701032,Chhota Bheem Kirmada ka Keher,Season 1,2023,3
80217475,Murder Mountain,Season 1,2018,6
80178726,Dope,Season 3,2019,4
80178726,Dope,Season 2,2018,4
80178726,Dope,Season 1,2017,4
81004151,Tiny Creatures,Season 1,2020,8
81082225,Absurd Planet,Season 1,2020,12
81025735,The Playbook,Season 1,2020,5
81231181,McGREGOR FOREVER,Season 1,2023,4
80160935,The House of Flowers,Season 1,2018,13
80160935,The House of Flowers,Season 2,2019,9
80160935,The House of Flowers,Season 3,2020,11
80999091,The Good Bandit,Season 1,2018,63
81055408,The Road to Love,Season 1,2019,63
81290056,Zindagi in Short,Season 1,2020,7
81133092,The Fame Game,Season 1,2022,8
80115432,Spirit Riding Free,Season 1,2017,6
80115432,Spirit Riding Free,Season 2,2017,7
80115432,Spirit Riding Free,Season 3,2017,7
80115432,Spirit Riding Free,Season 4,2018,6
80115432,Spirit Riding Free,Season 5,2018,7
80115432,Spirit Riding Free,Season 6,2018,6
80115432,Spirit Riding Free,Season 7,2018,7
80115432,Spirit Riding Free,Season 8,2019,6
81330745,Selling Tampa,Season 1,2021,8
81113929,Marriage or Mortgage,Season 1,2021,10
81215555,Haunted: Latin America,Season 1,2021,5
81195982,Drive Hard: The Maloof Way,Season 1,2022,8
80135640,West Coast Customs,Season 1,2011,10
80135640,West Coast Customs,Season 2,2011,16
80135640,West Coast Customs,Season 3,2013,5
80135640,West Coast Customs,Season 4,2013,10
80135640,West Coast Customs,Season 5,2014,12
80135640,West Coast Customs,Season 6,2015,7
81060576,Southern Survival,Season 1,2020,8
80201728,Lenox Hill,Season 1,2020,9
80191074,Death by Magic,Season 1,2018,8
81505384,King of Collectibles: The Goldin Touch,Season 1,2023,6
81016995,Restaurants on the Edge,Season 2,2020,7
81016995,Restaurants on the Edge,Season 1,2020,6
81430301,Mad for Each Other,Season 1,2021,13
80205595,Always a Witch,Season 1,2019,10
80205595,Always a Witch,Season 2,2018,8
81211166,The Light in Your Eyes,Season 1,2019,12
81618295,Pororo & Fairy Tales,Season 1,2020,10
81573430,Blippi Wonders,Season 1,2022,3
81573430,Blippi Wonders,Season 2,2021,3
81035124,True: Terrific Tales,Season 1,2020,8
81142848,Izzy's Koala World,Season 1,2020,8
81142848,Izzy's Koala World,Season 2,2021,8
80184379,The Who Was? Show,Season 1,2018,13
81153115,Scott Pilgrim Takes Off,Season 1,2023,8
80097594,B: The Beginning,Season 1,2018,12
80097594,B: The Beginning,Season 2 Succession,2021,6
80175350,SWORDGAI The Animation,Part I,2018,12
80175350,SWORDGAI The Animation,Part II,2018,12
81019771,Ultramarine Magmell,Season 1,2019,13
80996247,Vampire in the Garden,Season 1,2022,5
80180849,Fate/Apocrypha,Part 1,2017,12
80180849,Fate/Apocrypha,Part 2,2017,13
80185145,Fate/EXTRA Last Encore,Oblitus Copernican Theory,2018,10
80185145,Fate/EXTRA Last Encore,Illustrias Geocentric Theory,2018,3
81152645,The Underclass,Season 1,2020,13
80189829,The Protector,Season 1,2018,10
80189829,The Protector,Season 2,2019,8
80189829,The Protector,Season 3,2020,7
80189829,The Protector,Season 4,2020,7
80221337,Glitch Techs,Season 1,2020,9
80221337,Glitch Techs,Season 2,2020,10
81000068,Crime Stories: India Detectives,Season 1,2021,4
81610578,Beast of Bangalore: Indian Predator,Season 1,2022,3
81252894,Indian Predator: The Butcher of Delhi,Season 1,2022,3
81610577,Indian Predator: Murder in a Courtroom,Season 1,2022,3
81111279,The Hunt for Veerappan,Season 1,2023,4
81087195,Heist,Season 1,2021,6
81004322,Million Pound Menu,Season 2,2019,6
81004322,Million Pound Menu,Season 1,2018,6
80022456,Cooked,Season 1,2016,4
80226927,REA(L)OVE,Season 1,2018,9
80174280,Ainori Love Wagon: Asian Journey,Season 1,2017,22
80174280,Ainori Love Wagon: Asian Journey,Season 2,2018,22
80220079,Mismatched,Season 1,2020,6
80220079,Mismatched,Season 2,2022,8
81197473,Eternally Confused and Eager for Love,Season 1,2022,8
80067618,Atelier,Season 1,2015,13
80233221,Followers,Season 1,2020,9
81026055,Unsolved Mysteries,Volume 1,2020,6
81026055,Unsolved Mysteries,Volume 2,2020,6
81026055,Unsolved Mysteries,Volume 3,2022,9
81596971,How to Become a Mob Boss,Season 1,2023,6
80245117,Exhibit A,Season 1,2019,4
80190843,First and Last,Season 1,2018,6
80161702,The Confession Tapes,Season 1,2017,7
80161702,The Confession Tapes,Season 2,2019,4
81396979,Waco: American Apocalypse,Season 1,2023,3
81405883,Crime Scene: The Times Square Killer,Season 1,2021,3
81079046,Black Spot,Season 1,2017,8
81079046,Black Spot,Season 2,2019,8
81273728,Mighty Little Bheem: Kite Festival,Season 1,2021,3
81311852,The Fastest,Season 1,2021,6
80204890,Formula 1: Drive to Survive,Season 1,2019,10
80204890,Formula 1: Drive to Survive,Season 2,2020,10
80204890,Formula 1: Drive to Survive,Season 3,2021,10
80204890,Formula 1: Drive to Survive,Season 4,2022,10
80204890,Formula 1: Drive to Survive,Season 5,2023,10
81017316,Prank Encounters,Season 2,2021,7
81017316,Prank Encounters,Season 1,2019,8
80218962,Amo,Season 1,2017,13
81106517,Apache: The Life of Carlos Tevez,Season 1,2019,8
81247496,The Fight for Justice: Paolo Guerrero,Season 1,2022,6
81203364,Fanático,Season 1,2022,5
81474570,My Encounter with Evil,Season 1,2022,4
81237854,The Haunting of Bly Manor,Season 1,2020,9
81112336,The Midnight Club,Season 1,2022,10
80105452,Slasher,The Executioner,2016,8
80105452,Slasher,Guilty Party,2017,8
80105452,Slasher,Solstice,2019,8
81144516,Sexy Central,Season 1,2019,12
81405587,A Perfect Day For Arsenide,Season 1,2019,10
81098013,The Defected,Season 1,2019,30
80992997,Song Exploder,Volume 2,2020,4
80992997,Song Exploder,Volume 1,2020,4
81638710,Robbie Williams,Season 1,2023,4
81005126,Neymar: The Perfect Chaos,Season 1,2022,3
81681112,Captains of the World,Season 1,2023,6
80218108,Wizards: Tales of Arcadia,Season 1,2020,10
80179784,3Below: Tales of Arcadia,Part 1,2018,13
80179784,3Below: Tales of Arcadia,Part 2,2019,13
80234642,Daniel Spellbound,Season 1,2022,10
80234642,Daniel Spellbound,Season 2,2023,10
80198208,Gentefied,Season 1,2020,10
80198208,Gentefied,Season 2,2021,8
81472368,Romesh Ranganathan: The Cynic,Season 1,2023,2
80190279,The Indian Detective,Season 1,2017,4
80211621,Huge in France,Season 1,2019,8
80223685,Daniel Sloss: Live Shows,Season 1,2018,2
81644531,Bill Russell: Legend,Season 1,2023,2
80217478,Who Killed Malcolm X?,Season 1,2020,6
81154549,Magical Andes,Season 2,2021,4
81154549,Magical Andes,Season 1,2019,6
81014547,Spycraft,Season 1,2021,8
80244479,Colin in Black & White,Season 1,2021,6
81008236,COMEDIANS of the world,Netherlands,2019,3
81008236,COMEDIANS of the world,Canada (FR),2019,4
81008236,COMEDIANS of the world,Middle East,2019,4
81008236,COMEDIANS of the world,France,2019,4
81008236,COMEDIANS of the world,Brazil,2019,3
81008236,COMEDIANS of the world,Germany,2019,3
81008236,COMEDIANS of the world,Mexico,2019,3
81008236,COMEDIANS of the world,South Africa,2019,4
81008236,COMEDIANS of the world,Australia & New Zealand,2019,4
81008236,COMEDIANS of the world,Canada (EN),2019,4
81008236,COMEDIANS of the world,UK,2019,4
81008236,COMEDIANS of the world,US,2019,4
81008236,COMEDIANS of the world,India,2019,3
80175685,The Standups,Season 3,2021,6
80175685,The Standups,Season 2,2018,6
80175685,The Standups,Season 1,2017,6
80987753,The Degenerates,Season 2,2019,6
80987753,The Degenerates,Season 1,2018,6
81691506,Verified Stand-Up,Season 1,2023,2
81324272,Check The Store Next Door: The Next Chapter,The Next Chapter,2019,9
81324272,Check The Store Next Door: The Next Chapter,The Next Chapter 2,2020,9
80180182,Norsemen,Season 1,2016,6
80180182,Norsemen,Season 2,2018,6
80180182,Norsemen,Season 3,2020,6
70258489,Derek,Season 1,2012,7
70258489,Derek,Season 2,2014,6
70258489,Derek,Season 3,2015,1
80186848,Jack Whitehall: Travels with My Father,Season 1,2017,6
80186848,Jack Whitehall: Travels with My Father,Season 2,2018,5
80186848,Jack Whitehall: Travels with My Father,Season 3,2019,2
80186848,Jack Whitehall: Travels with My Father,Season 4,2020,2
80186848,Jack Whitehall: Travels with My Father,Season 5,2021,3
70153385,Trailer Park Boys,Season 1,2001,6
70153385,Trailer Park Boys,Season 2,2002,7
70153385,Trailer Park Boys,Season 3,2003,8
70153385,Trailer Park Boys,Season 4,2004,8
70153385,Trailer Park Boys,Season 5,2005,10
70153385,Trailer Park Boys,Season 6,2006,6
70153385,Trailer Park Boys,Season 7,2007,10
70153385,Trailer Park Boys,Season 8,2014,10
70153385,Trailer Park Boys,Season 9,2015,10
70153385,Trailer Park Boys,Season 10,2016,10
70153385,Trailer Park Boys,Season 11,2017,10
70153385,Trailer Park Boys,Season 12,2018,10
80991133,My Perfect Landing,Season 1,2020,14
81062828,Killer Inside: The Mind of Aaron Hernandez,Season 1,2020,3
81031373,Don't F**k with Cats: Hunting an Internet Killer,Season 1,2019,3
81290894,I Just Killed My Dad,Season 1,2022,3
81249156,Too Hot to Handle: Brazil,Season 1,2021,8
81249156,Too Hot to Handle: Brazil,Season 2,2022,8
81522420,Stranded with my Mother-in-Law,Season 1,2023,8
81582706,Love Never Lies: Poland,Season 1,2023,7
81582706,Love Never Lies: Poland,Season 2,2024,6
81394999,Love Never Lies,Season 1,2021,7
80996626,Dance & Sing with True,Season 1,2018,11
81259476,Farzar,Season 1,2022,10
81214194,Mulligan,Season 1,2023,10
81244796,Magic for Humans Spain,Season 1,2021,6
81152839,Canine Intervention,Season 1,2021,6
81476887,Who is Erin Carter?,Season 1,2023,7
81252980,Lady Voyeur,Season 1,2023,10
80117694,Disjointed,Part 1,2017,10
80117694,Disjointed,Part 2,2018,10
80051137,Fuller House,Season 1,2016,13
80051137,Fuller House,Season 2,2016,13
80051137,Fuller House,Season 3,2017,18
80051137,Fuller House,Season 4,2018,13
80051137,Fuller House,Season 5,2019,18
81064555,Country Comfort,Season 1,2021,10
81630704,Girls5eva,Season 1,2021,8
81630704,Girls5eva,Season 2,2022,8
80220541,Go! Live Your Way,Season 1,2019,15
80220541,Go! Live Your Way,Season 2,2019,15
81152788,Anatomy of a Scandal,Season 1,2022,6
70263817,Line of Duty,Season 1,2019,6
80216172,Criminal: UK,Season 1,2019,3
80216172,Criminal: UK,Season 2,2020,4
80094728,Marcella,Season 1,2016,8
80094728,Marcella,Season 2,2017,8
80094728,Marcella,Season 3,2019,8
80234304,The Queen's Gambit,Season 1,2020,7
80184682,The New Legends of Monkey,Season 1,2018,10
80184682,The New Legends of Monkey,Season 2,2020,10
81000867,The Pentaverate,Season 1,2022,6
80178724,Living with Yourself,Season 1,2019,8
80133117,Crashing,Season 1,2016,6
81305757,History of Swear Words,Season 1,2021,6
80158516,Great News,Season 1,2017,10
80158516,Great News,Season 2,2017,13
81289581,Stay Close,Season 1,2021,8
81223007,GAME ON: A Comedy Crossover Event,Season 1,2020,4
80241855,Dirty John,John Meehan,2018,8
80241855,Dirty John,Betty Broderick,2020,8
80175722,The End of the F***ing World,Season 1,2017,8
80175722,The End of the F***ing World,Season 2,2019,8
81513820,Girl That Can See It,Season 1,2021,12
81389612,King of Stonks,Season 1,2022,6
81186296,The Playlist,Season 1,2022,6
80200942,Elite,Season 1,2018,8
80200942,Elite,Season 2,2019,8
80200942,Elite,Season 3,2020,8
80200942,Elite,Season 4,2021,8
80200942,Elite,Season 5,2022,8
80200942,Elite,Season 6,2022,8
80200942,Elite,Season 7,2023,8
81653643,Gangs of Oslo,Season 1,2023,6
80997343,Money Heist: Korea - Joint Economic Area,Season 1,2022,12
80244781,I Am Not Okay With This,Season 1,2020,7
80221644,October Faction,Season 1,2020,10
81213803,The 7 Lives of Lea,Season 1,2022,7
81280998,Thus Spoke Kishibe Rohan,Season 1,2021,4
81153116,Onimusha,Season 1,2023,8
81400498,Akuma Kun,Season 1,2023,12
80991848,Sex/Life,Season 1,2021,8
80991848,Sex/Life,Season 2,2023,6
80245299,Ponysitters Club,Season 1,2018,10
80245299,Ponysitters Club,Season 2,2018,10
81123055,In From the Cold,Season 1,2022,8
80198459,Cupcake & Dino - General Services,Season 1,2018,13
80198459,Cupcake & Dino - General Services,Season 2,2019,13
81403966,Navillera,Season 1,2021,12
81239598,Woman of the Dead,Season 1,2022,6
81151771,The Brave Ones,Season 1,2022,6
81505899,Lady Tamara,Season 1,2022,6
81180964,Fabulous Lives of Bollywood Wives,Season 1,2020,8
81180964,Fabulous Lives of Bollywood Wives,Season 2,2020,8
81441828,Twentysomethings: Austin,Season 1,2021,12
81383117,Byron Baes,Season 1,2022,8
80241027,Too Hot to Handle,Season 1,2020,9
80241027,Too Hot to Handle,Season 2,2021,10
80241027,Too Hot to Handle,Season 3,2022,10
80241027,Too Hot to Handle,Season 4,2022,10
80241027,Too Hot to Handle,Season 5,,10
81279312,The Witcher: Blood Origin,Season 1,2022,4
80237990,Age of Samurai: Battle for Japan,Season 1,2021,6
81035118,The Lost Pirate Kingdom,Season 1,2021,6
80223793,Traitors,Season 1,2019,6
81332635,Rough Diamonds,Season 1,2023,8
80117038,Big Mouth,Season 1,2017,10
80117038,Big Mouth,Season 2,2018,10
80117038,Big Mouth,Season 3,2019,11
80117038,Big Mouth,Season 4,2020,10
80117038,Big Mouth,Season 5,2021,10
80117038,Big Mouth,Season 6,2022,10
80117038,Big Mouth,Season 7,2023,10
81092963,Human Resources,Season 1,2022,10
81092963,Human Resources,Season 2,2023,10
80235932,Trailer Park Boys: The Animated Series,Season 1,2019,10
80235932,Trailer Park Boys: The Animated Series,Season 2,2020,10
81067223,Chicago Party Aunt,Part 1,2021,8
81067223,Chicago Party Aunt,Part 2,2022,8
81435684,Arcane,Season 1,2021,9
81044590,​Carol & The End of The World,Season 1,2023,10
81245457,Bee and PuppyCat,Season 1,2022,16
80198137,Tuca & Bertie,Season 1,2019,10
80240585,Agent Elvis,Season 1,2023,10
70171942,Archer,Season 1,2009,10
70171942,Archer,Season 2,2011,13
70171942,Archer,Season 3,2011,13
70171942,Archer,Season 4,2013,13
70171942,Archer,Season 5,2014,13
70171942,Archer,Season 6,2015,13
70171942,Archer,Season 7,2016,10
70171942,Archer,Season 8,2017,8
70171942,Archer,Season 9,2018,8
70171942,Archer,Season 10,2019,9
70171942,Archer,Season 11,2020,8
70171942,Archer,Season 12,2021,8
70171942,Archer,Season 13,2022,8
70171942,Archer,Season 14,2023,8
81039557,Q-Force,Season 1,2021,10
81080959,Adventure Beast,Season 1,2021,12
80081537,Suburra: Blood on Rome,Season 1,2017,10
80081537,Suburra: Blood on Rome,Season 2,2019,8
80081537,Suburra: Blood on Rome,Season 3,2020,6
80993597,Action Pack,Season 1,2022,10
80993597,Action Pack,Season 2,2022,6
81012637,Sky Rojo,Season 1,2021,8
81012637,Sky Rojo,Season 2,2021,8
81012637,Sky Rojo,Season 3,2023,8
81069463,Playing with Fire,Season 1,2019,10
81033243,Rebelde,Season 1,2022,8
81033243,Rebelde,Season 2,2022,8
81084349,Savage Rhythm,Season 1,2022,8
81211710,Welcome to Eden,Season 1,2022,8
81211710,Welcome to Eden,Season 2,2023,8
81304948,Fake Profile,Season 1,2023,10
81424958,The Unbroken Voice,Season 1,2022,61
81424951,The Price of Glory,Season 1,2023,60
81438166,In Love All Over Again,Season 1,2023,8
81506665,Pact of Silence,Season 1,2023,18
81306170,Burning Body,Season 1,2023,8
80994336,DOTA: Dragon's Blood,Book 1,2021,8
80994336,DOTA: Dragon's Blood,Book 2,2022,8
80994336,DOTA: Dragon's Blood,Book 3,2022,8
81473474,Transatlantic,Season 1,2023,7
81002370,Cobra Kai,Season 1,2018,10
81002370,Cobra Kai,Season 2,2019,10
81002370,Cobra Kai,Season 3,2021,10
81002370,Cobra Kai,Season 4,2021,10
81002370,Cobra Kai,Season 5,2022,10
81036622,Toy Boy,Season 1,2019,13
81036622,Toy Boy,Season 2,2021,8
81019037,Inhuman Resources,Season 1,2020,6
80214512,Away,Season 1,2020,10
80041601,Lovesick,Season 1,2014,6
80041601,Lovesick,Season 2,2016,8
80041601,Lovesick,Season 3,2018,8
81281008,Yakamoz S-245,Season 1,2022,7
81133094,Katla,Season 1,2021,8
80236118,V Wars,Season 1,2019,10
81095069,Painkiller,Season 1,2023,6
80241539,Mortel,Season 1,2019,6
80241539,Mortel,Season 2,2021,6
80211634,Baby,Season 1,2018,6
80211634,Baby,Season 2,2019,6
80211634,Baby,Season 3,2020,6
81029704,Devil in Ohio,Season 1,2022,8
80241472,The Girl in the Mirror,Season 1,2022,9
81221179,Two Summers,Season 1,2021,6
81277858,Capitani,Season 1,2019,12
81277858,Capitani,Season 2,2021,12
81257567,The Club,Season 1,2021,10
81257567,The Club,Season 2,2023,10
81314936,Who Were We Running From?,Season 1,2023,7
81106900,Ethos,Season 1,2020,8
81276119,Keep Breathing,Season 1,2022,6
81397077,FUBAR,Season 1,2023,8
80171099,Salvation,Season 1,2017,13
80171099,Salvation,Season 2,2018,13
80100172,Dark,Season 1,2017,10
80100172,Dark,Season 2,2019,8
80100172,Dark,Season 3,2020,8
80233258,High Seas,Season 1,2019,8
80233258,High Seas,Season 2,2019,8
80233258,High Seas,Season 3,2020,6
81286017,The Longest Night,Season 1,2022,6
80994340,Firefly Lane,Season 1,2021,10
80994340,Firefly Lane,Season 2,2022,16
80117485,Friends from College,Season 1,2017,8
80117485,Friends from College,Season 2,2019,8
80117551,Everything Sucks!,Season 1,2018,10
80027159,iZombie,Season 1,2019,13
